,comment_body,page_id,post_id,user_id
142,จุลเกียรติ์ เยี่ยม,366743047016721,1436860363229411_1931516123763830,1835789029980246
143,ลภัสพร วรวุฒิ,366743047016721,1436860363229411_1931516123763830,10202236891863897
144,Suppkorn Mortip,366743047016721,1436860363229411_1931516123763830,151097498807473
145,Bo Thipa,366743047016721,1436860363229411_1931516123763830,977251105637740
146,Sarinrat Theerarat,366743047016721,1436860363229411_1931516123763830,881743088543560
147,Nisa Kun,366743047016721,1436860363229411_1931516123763830,10152826471234536
148,Palploy Yt,366743047016721,1436860363229411_1931516123763830,1434874806828575
149,Veerayut Tungsheep,366743047016721,1436860363229411_1931516123763830,769733883095659
150,Kkarn Narn,366743047016721,1436860363229411_1931516123763830,582780158522921
151,Anchalee TU,366743047016721,1436860363229411_1931516123763830,647117868676375
152,Sukhontamarn Phuanglerngsri ไปค่ะะะะ,366743047016721,1436860363229411_1931516123763830,10205676435844878
153,Cheewaporn Thienngam,366743047016721,1436860363229411_1931516123763830,1587189634850297
154,Namfon Nuttanan,366743047016721,1436860363229411_1931516123763830,885640014800186
155,บุณณดา อ่อนพินา,366743047016721,1436860363229411_1931115360470573,863371887042449
156,ขอบคุณค้าา,366743047016721,1436860363229411_1931115360470573,1153271381463087
157,อร่อยมากกกก พึ่งกินวนเบยยย 😍,366743047016721,1436860363229411_1931115360470573,137486533288096
158,แพง,366743047016721,1436860363229411_1931115360470573,10204173009665876
159,Oangard Urakean,366743047016721,1436860363229411_1930785483836894,147582955601434
160,ArcticMonkey Man เดือนหน้าไปกันนะ,366743047016721,1436860363229411_1930785483836894,1415504248742195
161,Momook Monmetta,366743047016721,1436860363229411_1930785483836894,676022305824478
162,Ngamchit Emnuch James Jittiwat,366743047016721,1436860363229411_1930785483836894,860664457318751
163,Sugar Setthachai ไปมะๆ,366743047016721,1436860363229411_1930785483836894,10153822672416515
164,Marisa Netsanga ก่อนวันที่26เราจะว่างกันมั้ยนะ,366743047016721,1436860363229411_1930785483836894,775945409122035
165,Sikhorn Disอยากไป,366743047016721,1436860363229411_1930785483836894,10204808933558213
166,ยังไงก็จิ่ไปที่นี้อีก Anne Kulakul Supitcha Santithamporn ขอวันนี้รอบหน้า ยกเว้นจันทร์ นางปิด,366743047016721,1436860363229411_1930785483836894,1655291018032793
167,Oh Warichwattana,366743047016721,1436860363229411_1930785483836894,291229297702826
168,Piyada Thongpan,366743047016721,1436860363229411_1930785483836894,990795604268769
169,Tanyaboon Chaweetummawat อยากไปอ่ะ,366743047016721,1436860363229411_1930785483836894,715411948547387
170,Nok Tannak ไปกัลล,366743047016721,1436860363229411_1930785483836894,10205314423727565
171,Mui Patcharawan ไปกัน,366743047016721,1436860363229411_1930785483836894,972915886056348
172,Suparada Pupunwiwat,366743047016721,1436860363229411_1930785483836894,967551543264434
173,คุณแม่ วันอาทิตย์จะพามานี่นะ Timtim Thongpila,366743047016721,1436860363229411_1930785483836894,111639769177924
174,Pippo Nui Inzaghi,366743047016721,1436860363229411_1930785483836894,10153307517343210
175,Don Saboo  ไปไหม,366743047016721,1436860363229411_1930785483836894,10152517880945152
176,ใครกะดะพาไปแดกหน่อย,366743047016721,1436860363229411_1930624477186328,967542753271865
177,Davis Menkul ปักหมุดหน่อย,366743047016721,1436860363229411_1930624477186328,4242931766904
178,Porntip Kiatpaiboon ไปลองยังงง เค้าว่าเด็ด,366743047016721,1436860363229411_1930624477186328,859844527411577
179,Kanokrat Mothong Sombut Sakkajjawanตรงไหนๆๆพาไปโหน่ยยย,366743047016721,1436860363229411_1930624477186328,735058129905603
180,Bemb Cholpratan อยากไป,366743047016721,1436860363229411_1930624477186328,1048121245204007
181,นี่ไง อยากไปอยุธยาใช่มะ Puttarak Vongvichai,366743047016721,1436860363229411_1930624477186328,841967359181084
182,Tuang Amphaiphan เทอๆๆ,366743047016721,1436860363229411_1930624477186328,10204997637129055
183,Rittikhun Apisutiporn น้องอยากกินนนน,366743047016721,1436860363229411_1930624477186328,10203992942844195
184,Kratae Ruangnan ไปๆ,366743047016721,1436860363229411_1930624477186328,792025937474436
185,Issarin Kj Tanee Deekajang Patcharanun Srisaiwatporn Ornpawee Rawonghad Ratchaphon Rawonghad Kung Socute ไปยุดยากัน,366743047016721,1436860363229411_1930624477186328,969523913075817
186,Kasidis Jiam น่ากินสัสๆๆๆ,366743047016721,1436860363229411_1930624477186328,568377293263874
187,Sujitratra Tuk อันนี้น่าไปโดนมว๊าก!! ให้ปอดูเป็นออเดิฟสิ 555,366743047016721,1436860363229411_1930624477186328,10203142965431402
188,Ladda Chansuk Wadee Jindajie Boy Sathapong ทริปหน้า อยุธยาค่ะ,366743047016721,1436860363229411_1930624477186328,1503681643240972
189,Ja Ray  ผัดแบบดูง่ายมากอะ น่าไปชิม,366743047016721,1436860363229411_1930624477186328,678498818852591
190,Ton Vanakornเคยชิมยังครับพี่ที่อย.😊😋,366743047016721,1436860363229411_1930624477186328,401403560036958
191,BumBum CawaiiBoy SakchaiBey Bay บรรพต ต้นแก้ว ตั้มซ่าส์ ไปอยุธยาพาไปกินหน่อย,366743047016721,1436860363229411_1930624477186328,1094793410537122
192,Tantapat Keekiiz Wiriyasansakul ไปไหว้พระกันไหม,366743047016721,1436860363229411_1930624477186328,10202324764111875
193,Natti JaneVivi Nutuiไปลองมารึยังคะ,366743047016721,1436860363229411_1930624477186328,10154923841410646
194,Aris Zaa Tharawin Sneha ลืมไปชิม,366743047016721,1436860363229411_1930624477186328,10205955350192865
195,วิวรรธน์ ยางงาม Lakzasud Sudsud จัดม่ะ,366743047016721,1436860363229411_1930624477186328,883952871624095
196,Hunter Charoensombut-Amorn i want!!,366743047016721,1436860363229411_1930624477186328,10154614414140402
197,Art Sedtasenee Tantanarat,366743047016721,1436860363229411_1930624477186328,397501263721383
198,Ampdecute Pc,366743047016721,1436860363229411_1930624477186328,10152090027452201
199,Pasna Napas,366743047016721,1436860363229411_1930624477186328,713759502039251
200,Mui Patcharawan,366743047016721,1436860363229411_1930624477186328,972915886056348
201,Suthinun Changfang,366743047016721,1436860363229411_1930624477186328,355406211275997
202,Porawast Harnthooppong,366743047016721,1436860363229411_1930624477186328,140381759716149
203,Jayjy Pasit Sirikanerat .___.,366743047016721,1436860363229411_1930624477186328,785672731507699
204,Narueporn Sripirom ไปมะ,366743047016721,1436860363229411_1930624477186328,2042886029272000
205,Oak Diesel 😋,366743047016721,1436860363229411_1930624477186328,1496443613954588
206,View Saleera,366743047016721,1436860363229411_1930624477186328,880910228598363
207,Guggig Jarukhom ไปกินมายังงงว,366743047016721,1436860363229411_1930624477186328,10202513286010995
208,Dexter Woo,366743047016721,1436860363229411_1930624477186328,910868045603932
209,Taranin Sritrairatanarak,366743047016721,1436860363229411_1930624477186328,10206666269798365
210,บอย กันเอง,366743047016721,1436860363229411_1930624477186328,1542717239288766
211,Yanjit Saetang,366743047016721,1436860363229411_1930624477186328,10152143569781784
212,ภิญญดา บวรเดชาศรี,366743047016721,1436860363229411_1930624477186328,752533804811801
213,Annz Srisupornkornkul,366743047016721,1436860363229411_1930624477186328,848710208500683
214,Khun'win Rawin,366743047016721,1436860363229411_1930624477186328,10203391106480799
215,Vichaya Kanpanich,366743047016721,1436860363229411_1930624477186328,1571417389568816
216,LiaNg Ratchapong,366743047016721,1436860363229411_1930624477186328,837950479559833
217,Supatchaya Saejiw,366743047016721,1436860363229411_1930624477186328,10205150288135290
218,Tanaporn Pinsuwan,366743047016721,1436860363229411_1930624477186328,10203688655839419
219,Sasikarn Sasi,366743047016721,1436860363229411_1930624477186328,624257740994575
220,Barink Thatcharee,366743047016721,1436860363229411_1930624477186328,769076673145624
221,Teeraphong Bovornpinyophong,366743047016721,1436860363229411_1930624477186328,1068641206499262
222,Maii TungProng,366743047016721,1436860363229411_1930624477186328,10204644750259650
223,Weeraya Sripum,366743047016721,1436860363229411_1930624477186328,336113393249030
224,,366743047016721,1436860363229411_1930381767210599,1436860363229411
225,หมูกรอบบบบ อันนี้ยังไม่เสร็จนะ,366743047016721,1436860363229411_1930381767210599,1436860363229411
226,ซอสนำเข้า,366743047016721,1436860363229411_1930381767210599,1436860363229411
227,เมนูหลักๆ,366743047016721,1436860363229411_1930381767210599,1436860363229411
228,หมูแดงงง,366743047016721,1436860363229411_1930381767210599,1436860363229411
229,ร้านนี้อร่อยทุกอย่าง..จัดว่าเด็ด,366743047016721,1436860363229411_1930381767210599,757510314342869
230,Bill Sarawutไปกันนน เดือนหน้าาา,366743047016721,1436860363229411_1930381767210599,489014557897945
231,"#สัมมนา “รวยด้วย Global Dropship""
http://global-dropship.weebly.com

#พลิกโฉมธุรกิจด้วยนวัตกรรมทั่วโลก
#มีระบบอัจฉริยะสำเร็จรูปรองรับตลาดออนไลน์
#มีหลากหลายช่องทางการจัดจำหน่าย
#มีที่ปรึกษาระดับมืออาชีพ
#มีระบบสต๊อกและจัดส่งทั่วโลกโดยที่คุณไม่ต้องกังวลเรื่องสต๊อกและจัดส่งสินค้า

#พบคำตอบในสัมมนานี้ !!!",366743047016721,1436860363229411_1930381767210599,998460456960400
232,Beer Bar รู้จักไหม พาไปกินบ้าง,366743047016721,1436860363229411_1930381767210599,799819766723153
233,Yody Taesiri ฝากสั่งไลน์แมนแทนหน่อย😭😭😭,366743047016721,1436860363229411_1930381767210599,1185576371498550
234,Nutthakarn Photisut ฝากความหวังไว้ที่เพื่อนนะ 😬,366743047016721,1436860363229411_1930381767210599,10153079420752534
235,Fax Nortiss ssssssss,366743047016721,1436860363229411_1930381767210599,1023936797622538
236,Wassa Waiwinya พาไปกินหน่อย,366743047016721,1436860363229411_1930381767210599,10201614738970724
237,Joy Jung ไปกัน,366743047016721,1436860363229411_1930381767210599,807298665984680
238,SaruttAya PrasertSak Natakorn Phaitong Teerawit Thummariya Tee Aramboyza Chur Gift Zy Jutamas Intasian,366743047016721,1436860363229411_1930381767210599,10206518634296865
239,Louis Popradith Pom Limtongkhao ไป โด๊นนนนนนน,366743047016721,1436860363229411_1930381767210599,880058875386999
240,Nara Love,366743047016721,1436860363229411_1930381767210599,931430386891949
241,Anucha Radsadornarsai,366743047016721,1436860363229411_1930381767210599,1394310664231906
242,Mueanfun Deejai Kritsada Pothong Chakrabongse Ma,366743047016721,1436860363229411_1930381767210599,765715976825744
243,Sasithorn Silthorn Kung Tawan Captan Munin Parthomaree Tatchapan Damrikarnlerd,366743047016721,1436860363229411_1930381767210599,690927364321793
244,Wipoosana Yaodam Suwibun Kodee,366743047016721,1436860363229411_1930381767210599,881109231903354
245,Khemprapin Sirichiaranai,366743047016721,1436860363229411_1930381767210599,10154463089197193
246,Plang Tol,366743047016721,1436860363229411_1930381767210599,10202254839527338
247,Yar Pol,366743047016721,1436860363229411_1930381767210599,948956431793359
248,Alex Vajira,366743047016721,1436860363229411_1930381767210599,10152614587941560
249,Watin Kongjohn,366743047016721,1436860363229411_1930381767210599,866261923404243
250,Bkanoknun Panich,366743047016721,1436860363229411_1929933547255421,686771974745391
251,Thitima Suntorntepwarakul นึกถึงครั้งก่อนนั่น555,366743047016721,1436860363229411_1929933547255421,703009333087515
252,Seua Naphat ได้ทำละะะ,366743047016721,1436860363229411_1929933547255421,718705188191422
253,Tip Chayatip Kulprasert,366743047016721,1436860363229411_1929931500588959,303346430084256
254,Sirinard Tanlai,366743047016721,1436860363229411_1929931500588959,774895632531214
255,Jing Chancharoen มึงงง,366743047016721,1436860363229411_1929931500588959,246858692369656
256,,366743047016721,1436860363229411_1929931500588959,10152686421600575
257,Thanakrit Sitthikosee,366743047016721,1436860363229411_1929931500588959,504946429634638
258,Mzzyayha Monchan สาวคนไหนบอกจะทำให้กินนะ,366743047016721,1436860363229411_1929931500588959,213434112392482
259,Nattapong Thuphom,366743047016721,1436860363229411_1929931500588959,712858622102477
260,Arthit Thavornapinan,366743047016721,1436860363229411_1929931500588959,10205451165541184
261,Siraprapa BinsidinTick Chan,366743047016721,1436860363229411_1929931500588959,677487972300277
262,Meen Nattida อยาก,366743047016721,1436860363229411_1929931500588959,10152469301904915
263,Nene Boo Airbus Tanakrit Tanachad Legends,366743047016721,1436860363229411_1929931500588959,1007311685950888
264,จักรพงษ์ บุญสุข,366743047016721,1436860363229411_1929931500588959,10204116567139628
265,Nan Chanyanuch ร้านเน้้้้ดังงง🤤🤤🤤🤤,366743047016721,1436860363229411_1929616227287153,10202826749419880
266,Danny Yang we can be together now 😀,366743047016721,1436860363229411_1929616227287153,782765375115679
267,Yim ชนะเลิศศศศ,366743047016721,1436860363229411_1929616227287153,10152698038891407
268,Sa Phitchanan รู้ว่าไม่ชอบแต่มีชาเขียววว,366743047016721,1436860363229411_1929616227287153,1117870464918806
269,อยากกินดินกินหญ้า Pomme Sakkarin,366743047016721,1436860363229411_1929616227287153,10152363785232723
270,Supaporn Decha ฝากเอาไว้ในกายเธอ,366743047016721,1436860363229411_1929616227287153,1392613641067965
271,Chonnapa KulchanathadaPasharaporn Suvanajata,366743047016721,1436860363229411_1929616227287153,886970598010016
272,Kanjana Chokjaroenlert เมื่อไรจะมาหา อยากกิน,366743047016721,1436860363229411_1929616227287153,842351759161430
273,กินบ่ Malai Wong,366743047016721,1436860363229411_1929616227287153,10153264385405993
274,Benz Anuwat good morninggggg,366743047016721,1436860363229411_1929616227287153,785090498214835
275,Pang Nattamon หิววว,366743047016721,1436860363229411_1929616227287153,967973426565113
276,Suppkorn Mortip ngae,366743047016721,1436860363229411_1929616227287153,151097498807473
277,น่ากินอ่า Parkpum Piriyapinyo,366743047016721,1436860363229411_1929616227287153,953759904650609
278,Woraphanit Rungsatitpaisan อู๊วว,366743047016721,1436860363229411_1929616227287153,10152556880563333
279,Waris-tha Rtkดาเมจแรงงง,366743047016721,1436860363229411_1929616227287153,785330944823027
280,Somprash Joe Jitsrisawat ไปกันนะๆ,366743047016721,1436860363229411_1929616227287153,10152752495082193
281,เราต้องสู้ กินต่อ 555555555 Sarun RochanapornLily Pantila Pansirithanachote,366743047016721,1436860363229411_1929616227287153,924222607590486
