,comment_body,page_id,post_id,user_id
25,ยินดีด้วยนะคร้า,366743047016721,464171817085120_847366735432291,120738121694778
26,จัดมั้ยๆ Prapaporn Sophakdee,366743047016721,464171817085120_847366735432291,10203926996602766
27,ขอบคุณก๊าบบบ,366743047016721,464171817085120_847366735432291,10152874239847207
28,ขอบคุณสำหรับกิจกรรมดีๆค่ะ ❤️,366743047016721,464171817085120_847366735432291,760882320626157
29,สำรองค่ะ,366743047016721,464171817085120_847366735432291,638656876216166
30,Bestie Chairungroj,366743047016721,464171817085120_847059338796364,10203382014051369
31,T'hongpol Mmotassa,366743047016721,464171817085120_844727525696212,1403713946594977
32,Boat Blur เอกบุรุษ ในวังหลวง อิ่มแบบไม่มีขีดจำกัด รสชาติถูกปากโดนใจ น้ำจิ้มนี่ใช่เลย #กินทีไรแฮปปี้เฮฮาตลอดๆ,366743047016721,464171817085120_844727525696212,10152380212196894
33,"เอิงแคคตัส กุ้งก้ามแดง
Ann Phorntipa",366743047016721,464171817085120_844727525696212,676293862442851
34,"มาม่า สองซอง , โค๊ก พัชณับพัน สนใจไปสร้างความทรงจำดีๆ ร่วมกันป่าว",366743047016721,464171817085120_844727525696212,473903166081866
35,"Praewpan Jarapan
Pavich Saksirisampan",366743047016721,464171817085120_844727525696212,1498011020440171
36,Joindy Leisure Pacharamon Machimapiro,366743047016721,464171817085120_844727525696212,10153147304436393
37,Tee Jirakchachonchai Oungpao Amm ไปกันๆ,366743047016721,464171817085120_844727525696212,1501298590128577
38,Itim Lampard ยัยต๊อก ไพ่ผ่อง,366743047016721,464171817085120_844727525696212,10203929796383657
39,ฟ้าสวย เพื่อนเรียกแบบนี้Apisit Tawong  สายแหลก,366743047016721,464171817085120_844727525696212,1153921724618512
40,ครั้งสุดท้ายตอนม6 นี่ปี3แล้วนะคิดถึงพวกแกจัง Praewjira Jiraanankun Nan Saroecha,366743047016721,464171817085120_844727525696212,112731949465573
41,Poowanat Thamprasert Wilawan Yodthaisong แร่เนื้อบาบีก้อนมาปิ้งกันนน,366743047016721,464171817085120_844727525696212,10206540146090503
42,"อยากทานอีกนะ
Nong Tanchanok Thongchoo
Nam Zn",366743047016721,464171817085120_844727525696212,1576746189222693
43,สหาย Onin Onaree Pornnapa Kongbangkung ไปทาน BarBQ Plaza กันเนอะ,366743047016721,464171817085120_844727525696212,1493561960863952
44,"Weerasak Nilarngtong
Ying Miyako
ไปมีความทรงจำดีดีที่นี่กัน",366743047016721,464171817085120_844727525696212,104202806642496
45,Stanisles Jen Pinkiiz Kae. สหายๆๆ,366743047016721,464171817085120_844727525696212,10206362107268104
46,"มิ้นท์ อ้วน
กั้ง จี้
ไปกันๆๆๆ",366743047016721,464171817085120_844727525696212,394552080709057
47,"Kingfah Hua
Takechi Sudsorn",366743047016721,464171817085120_844727525696212,137079650131338
48,Moo Moo Yupa Samakngan,366743047016721,464171817085120_844727525696212,111646592918558
49,Nakarin Pradit Thamonwan Thananuwatkit ขอแท็กหน่อย อิอิ,366743047016721,464171817085120_844727525696212,1520917124840534
50,ครั้งที่เท่าไหร่ไมรู้แต่ครั้งต่อไปต้องบาบีก้อนๆๆ Sunai Nai Kantamala Aew Ampha,366743047016721,464171817085120_844727525696212,707537105979868
51,Pla Suwimol น้อง น้อง,366743047016721,464171817085120_844727525696212,766714170054271
52,"Narathorn Chopthurakij
อรทัย อินทร์พรหม",366743047016721,464171817085120_844727525696212,1636863866539887
53,Somjai Srisawatkul Kittiya Jitchote ไปไปกัน,366743047016721,464171817085120_844727525696212,120505402020318
54,"ธเนศ สุขเอี่ยม
ศิริพร วรรธนะภูติ",366743047016721,464171817085120_844727525696212,931210130229815
55,"Paweenaa Ws
Panida Prasartsin",366743047016721,464171817085120_844727525696212,10202964362015083
56,"30 ยังเจ๋ง
Nipaporn Chuaphanthong
Thanchayakon Khongchum",366743047016721,464171817085120_844727525696212,10204022220702645
57,"หิวว่ะ Khung Pornphimon
Aoom Phornphicha",366743047016721,464171817085120_844727525696212,10202964362015083
58,อยากไปกินฟรีปะดี๋ยวพี่พาไปKwan Sukkumarn@บดินทร์ ธินกุล,366743047016721,464171817085120_844727525696212,905698672775004
59,"Waralee Sae-lueang
สุวรรณี เขมวาส",366743047016721,464171817085120_844727525696212,1544815625829650
60,Sahachart Supornpong Araya Thumthong,366743047016721,464171817085120_844727525696212,945363725478683
61,"Nudtanun Wiriyaprom
Ratchakul Wiri ดีดี",366743047016721,464171817085120_844727525696212,832031483522289
62,ไปทานกันครับ Jib Kriangsak  สมพงษ์ ศามาดใส,366743047016721,464171817085120_844727525696212,1519171894962356
63,ไปทานกันค่าาา Yupin Pongmalee Patcharee Jansanvilai,366743047016721,464171817085120_844727525696212,875141929182511
64,Boonrat Srisukwang กาญจนา โรจน์ร้าน ความทรงจำดีๆ ความอร่อยแบบนี้ใครจะลืมลงเน้อะ <3,366743047016721,464171817085120_844727525696212,10202684663091338
65,Lanlalin KittirujirapanNewnew Tadset ไปกินก้อนกัน พวกเรา 30 ยังแจ๋ว แซ่บครา,366743047016721,464171817085120_844727525696212,511595832319727
66,Amie Sakar Fon Sakar สายปิ้งย่างต้องยกให้เรา,366743047016721,464171817085120_844727525696212,132711640803009
67,Somkamol Boonsupa (Amm) Sasakorn Laokulsan 👀💚,366743047016721,464171817085120_844727525696212,10204659833003141
68,ทุกช่วงเวลาดีๆที่มีความสุขกับความอร่อย ก็โอ นะ Mord Addsine,366743047016721,464171817085120_844727525696212,723346597730058
69,BarBQ Plazaก็มันอร่อยมากเลยนะไปกินด้วยกันมั้ย Kittiya Jitchote Chanchai Jitchot,366743047016721,464171817085120_844727525696212,1924958857776632
70,Lek Supachoke Lsj Lek Jira,366743047016721,464171817085120_844727525696212,733566320016493
71,Maii Charoensapyanan Sutthikan Muangvong หิววว อยากกินฟรี และอร่อย,366743047016721,464171817085120_844727525696212,10204838154697516
72,Kitiwat Yoophinyo Teerayuth Intaratongkaew กะหล่ำปลีไม่มีวันหมด,366743047016721,464171817085120_844727525696212,10152874239847207
73,Katie Kate  Jiraporn Ja,366743047016721,464171817085120_844727525696212,1586176421602177
74,"ดอกบัว สีแดง
Sulawan Aiemoudom",366743047016721,464171817085120_844727525696212,647698421946672
75,Jiratit Thanakanyarat Kie Pickie 5555 30 แล้วนะ,366743047016721,464171817085120_844727525696212,4242931766904
76,"Piyapong Piparuk
HS BC
เรามีความทรงจำดีๆร่วมกันที่ Bar B Q Plaza 😍",366743047016721,464171817085120_844727525696212,10203268085516479
77,"Vichita Dabcharoenchai
Yanika Dabcharoenchai",366743047016721,464171817085120_844727525696212,1039379256090251
78,"ที่ของแก๊งค์เราไง Kornchanok Saelee
วรรณษา จรัลพรไพศาล",366743047016721,464171817085120_844727525696212,813100615416845
79,"ออ นรมั่น
Anurak Abkhum",366743047016721,464171817085120_844727525696212,271646833008218
80,Nicharee Silaporn เพื่อนคนนี้ไปกินน้องก้อนด้วยกันบ่อยกว่าไปกินกับใครอีกไปกินข้าวด้วยกันจนแม่ถามว่ามีเพื่อนคนเดียวหรอ55555555อยากกลับบ้านไปกินน้องก้อนด้วยกันอีก /Pimchanok Temsawat น้องสาวของพี่นัดจะไปกินบาบีก้อนเป็นรอบที่ล้านไม่เคยจะได้ไปด้วยกันเลยเรามาวางแผนไปกินกันใหม่นะ555555😘😘,366743047016721,464171817085120_844727525696212,106937132977035
81,"Aung Nachayanun
Supinda ZN
ร่วมกิจกรรม ลุ้นไปกินกัน",366743047016721,464171817085120_844727525696212,873978842654606
82,Tawicha Lueadang Nok Kotchatat ไม่ได้ไปกินก้อนนานแล้วววว ลุ้นจ้า,366743047016721,464171817085120_844727525696212,10152298222270208
83,"Napacha Kanchanaparamapa
ชนิดา รอดแสง
ไปกันนะ",366743047016721,464171817085120_844727525696212,247505448981625
84,Maturada Namm Katha Beteshock Takutkaew,366743047016721,464171817085120_844727525696212,10203190449064342
85,Varp Deer Vayu Said,366743047016721,464171817085120_844727525696212,1379084029074005
86,"น้ำขิง มัชฌิมา
Pornmarie Soysungnoen
หิวๆๆๆ",366743047016721,464171817085120_844727525696212,1064288853641259
87,คิดอะไรไม่ออกบอกบาบีก้อน ไปค่ะ พี่สุชาติ Aum Sripatcharapas Ploii Wilawan Meewong,366743047016721,464171817085120_844727525696212,10203786822043672
88,James Thanawat Pong Imrungruang ไประลึกถึงความหลังกันนะ ๆๆๆ 😋,366743047016721,464171817085120_844727525696212,10204003249854810
89,Nidty Narak Supawadee Teppiean,366743047016721,464171817085120_844727525696212,706817219362120
90,Namzphon Artitaya Tong's Wongsinghadacho ความทรงจำยังไม่เคยมีร่วมกัน แต่ถ้าพี่ๆเห็นใจให้รางวัลหนู หนูและเพื่อนจะมีความทรงจำที่ดีกับ บาร์บีคิวพลาซ่าแน่นอนค่ะ,366743047016721,464171817085120_844727525696212,1749330975292604
91,Stang LoveTon Piyawan Tiasiri,366743047016721,464171817085120_844727525696212,10202910821303881
92,Jitravee Ponthong Jitthanuj Somsuk,366743047016721,464171817085120_844727525696212,543104369152105
93,"มามะมาลุ้นกัน
Napat Ratanawongphaibul
Chulida Ongatnarong",366743047016721,464171817085120_844727525696212,1495426680731671
94,"พรชัย เซี่ยงฉิน
แชมป์ นินจา
ไปโดนกันเพื่อน",366743047016721,464171817085120_844727525696212,1673365462911733
95,"Mintshee LadyMonster
Phusith Ongarj
จะมีเรา เราและนาย สหายน้ำจิ้ม BBQ Plaza ตลอดไป ไป ไป ไป",366743047016721,464171817085120_844727525696212,874582312563871
96,เด็กวัด รักดี Pop'z Piiezz,366743047016721,464171817085120_844727525696212,834714229929293
97,"ยุวดี สุวรรณ์
ทิพลักษณ์ อินทร์คำ",366743047016721,464171817085120_844727525696212,933498463361147
98,"ความทรงจำดีๆที่ เรามีให้  Bar 
B Q Plaza  
รัตนา สาธิตคุณ 
 Poopra Prasongjaruenpanich 
Aoy Aoy Kampila   ลุ้นๆ  ไปกินด้วยกันนะ",366743047016721,464171817085120_844727525696212,558660774233204
99,Isospora Bellii Good Better Best ไปกินกัน,366743047016721,464171817085120_844727525696212,10204161616374601
100,Juthamas Kuljaruratสาว เมืองเพชร,366743047016721,464171817085120_844727525696212,196461054106556
101,Wisinee Thaksinwarajan Supisara Khumhom จะกินนนน,366743047016721,464171817085120_844727525696212,628427800587352
102,Mina Littlediva Amnuay Siriwong เด็กยันโตก็ยังกินร้านเดิม,366743047016721,464171817085120_844727525696212,118336762064711
103,Phattara Pond Wacharaporn Mongkonsra,366743047016721,464171817085120_844727525696212,10204073470694900
104,Pari PariPlaninee Taglom ลุ้นทานกัน,366743047016721,464171817085120_844727525696212,783980514953876
105,ไประลึกความหลังกันเพื่อนรัก ^^ Tongta Suwansura Suphak Tor ❤️ ❤️,366743047016721,464171817085120_844727525696212,10202957225843322
106,Samran Kerdpool  อ.โอ๊ต ตัวพ่อ  ความทรงจำดีๆกับ BarBQ Plaza,366743047016721,464171817085120_844727525696212,774196322631724
107,สมจิตร แซ่เจียว สกุ๊บ สกิ๊บ ไปกินบาร์บีคิวพล่าซ่าระลึกความหลังกันเถอะ,366743047016721,464171817085120_844727525696212,10201863542292163
108,"กลับไปหาความทรงจำดีๆที่ BarBQ Plaza กันอีกเต๊อะ ☺️
Porntip Tuamtong
Som Laongnguan",366743047016721,464171817085120_844727525696212,1112810305412926
109,"#Areeluk Tirasuwun
Fon Detrudee ไปกันดูซิว่ายังอร่อย
เหมือนเดิมไหมนะ",366743047016721,464171817085120_844727525696212,878638348888547
110,"ครึ่งหนึ่งของชีวิต ที่หายไป
ชนิกา แม่น้ำ
ไปกีนๆๆ",366743047016721,464171817085120_844727525696212,587229081433087
111,กฤษณะ บุญพูล ต้อมเขย อุทัยฯ,366743047016721,464171817085120_844727525696212,789898101044389
112,พิมพกานต์ บุญสว่าง Kwannatnicha Klomvijit เดี๋ยวเลี้ยงวันเกิด,366743047016721,464171817085120_844727525696212,802835093134247
113,Piyaphat ManeengamMook Siriluk เพื่อนเอ้ย,366743047016721,464171817085120_844727525696212,1519674151626924
114,Suthum Saewong Cherry T Leonard ไปทานกัน,366743047016721,464171817085120_844727525696212,877196418974132
115,Naparee Srisowanna Joyja Srisovanna จำได้ป่าว วันเกิดปีโน่นที่เราไปฉลองวันเกิดกัน,366743047016721,464171817085120_844727525696212,114083349328227
116,Kananat Pechtong Kanjana Lungkawong,366743047016721,464171817085120_844727525696212,926765854050170
117,กินอีกๆๆๆ Yupin Chatchanmongkol  Napak Ratanawijan,366743047016721,464171817085120_844727525696212,149529172161593
118,"เวิ้ง ว้าง
May Charoenwijitchai ไปค่ะแดก!!!!",366743047016721,464171817085120_844727525696212,728631263858930
119,"Konluy Travels
Noppadel Sarawid
ไปกินกันเถอะ",366743047016721,464171817085120_844727525696212,918520201507889
120,"Sureeporn Todthaisonthi
นันทนันท์ รัตนาพร จำได้ม้ายยย ที่เราไปกินกัน ลุ้นๆ ไปกันอีก",366743047016721,464171817085120_844727525696212,771441892879221
121,"เจนจิรา เจริญรัตน์
ศร คำอินทร์
ำปกินกีน",366743047016721,464171817085120_844727525696212,106439779755949
122,"จำได้ไหม ที่เราไปนั่งปิ้ง นั่งโซ้ยกัน 
ปิติพงษ์ ลาภมหาวงศ์
Vilawan Pharmacist",366743047016721,464171817085120_844727525696212,10206688839273200
123,"นานเท่าไหร่แล้วที่ไม่ได้ไปด้วยกัน คิดถึงๆมาเจอกันโหน้ยยยย 
Nattiya Pungkaviboon
Pob Zakira",366743047016721,464171817085120_844727525696212,315163418640511
124,ไปกันอีกๆ Sang Nattanun Natthakrit Vijitq,366743047016721,464171817085120_844727525696212,814298845389480
125,Pang ArissaraNoo Zendy,366743047016721,464171817085120_844727525696212,670786442969673
126,Bennisa Ice Chayanee Koy,366743047016721,464171817085120_844727525696212,736519893135844
127,Jobie Kung June Sineepun,366743047016721,464171817085120_844727525696212,10152269256536050
128,"Ratchnee Saarar
Ponsak Chosakul
ไปกัน",366743047016721,464171817085120_844727525696212,1826941474196413
129,"Chaaimmz Aim
BaBiw Taksina
ต้่องจัดๆ",366743047016721,464171817085120_844727525696212,10206422865143815
130,Worramon Minoz Bestsak Dontan ไปอีกๆๆ,366743047016721,464171817085120_844727525696212,10202544445186321
131,ไปกินหมูสไลด์นุ่มๆ ที่ Bar BQ Plaza ทบทวนความทรงจำดีๆกัน พริม พริม ฟาริดา อรอุมา ไชยพังยาง,366743047016721,464171817085120_844727525696212,128953584108345
132,ออ แอน Samang Boonma ถ้าได้จะพาไปกินกะหล่ำเยอะ ๆ 5555+,366743047016721,464171817085120_844727525696212,932874103413918
133,"Wilai Yusuksataporn
Wiwan Tuntilawasut
ไปย้อนวันวาน แล้วตามหาความเจ๋งกัน😃😃",366743047016721,464171817085120_844727525696212,669999389780696
134,"เรื่องกินคือความทรงจำดีๆของเรา555
Ruengrung Petyen
Benja Punthumake
ร้านไหนดี ร้านไหนเด็ด ต้องพากันชิม แชะ แชร์
ไปกินชุด 30ยังเจ๋ง ย้อนวันวานกันที่ BarBQ Plaza กันเถอะ",366743047016721,464171817085120_844727525696212,1392203637472411
135,"ไปกินกาน
Thana Amarm
AomZz Silver",366743047016721,464171817085120_844727525696212,1678230042208613
136,Tippy Weloveourking Thipsuda Mam Sincha,366743047016721,464171817085120_844727525696212,10151973793560493
137,"Prem Chenaphun  Peerapat Laohapiboonrattana
นึกถึงแว่นตากัอน ตอนวันเกิด 😍",366743047016721,464171817085120_844727525696212,789888227698567
138,Parisut Jitpakdee Theerawut Chatthana-anan,366743047016721,464171817085120_844727525696212,10203613531840198
139,Omine SangsawatKhem Apy,366743047016721,464171817085120_844727525696212,948195558562528
140,"Pai Worapon
Pair Sarochanon",366743047016721,464171817085120_844727525696212,696226343793025
141,"พิ๊ ตังเม
Siriwan Nontaluk
ต้องจัดแล้วงานนี้",366743047016721,464171817085120_844727525696212,147386175740225
142,"เก่งจริงเรื่องปิ้งย่าง รักเลยพี่ก้อนเจ้าตัวเขียว 😊 ป่ะ ไปอร่อยด้วยกัน
Lek Supachoke
Turk Leegrajang",366743047016721,464171817085120_844727525696212,146080532513047
143,Pik Poom Chopper Ivy,366743047016721,464171817085120_844727525696212,309855965872191
144,"ไปกันคับ
ชนิกานต์ สุขสาธุ
ชนิดา รอดแสง",366743047016721,464171817085120_844727525696212,1435638163418642
145,Cat Sara Chamnain Saraboon,366743047016721,464171817085120_844727525696212,619422968183617
146,Siripon Nakouam Cofe Milk,366743047016721,464171817085120_844727525696212,4148034075924
147,มาจอยกันๆ สาวิตรี เพิ่มทวีทรัพย์ คุณนายโฮ จอมป่วน,366743047016721,464171817085120_844727525696212,908392692509128
148,Kareeb Gift JorJie J. Karat แม้น้ำซุปก็ไม่เหลือ 🤣,366743047016721,464171817085120_844727525696212,524590090978737
149,"Aekkachai Maithong
พลอย พลอย",366743047016721,464171817085120_844727525696212,683996325032113
150,Natphach Natty Thananetvanich Yada Praeoil,366743047016721,464171817085120_844727525696212,1533352143551892
151,ไปกิน บาบิคิว พลาซ่า เป็นเพื่อนหน่อยนะ Dungdee Deedee ดีแทค ดีแทค,366743047016721,464171817085120_844727525696212,149085428925762
152,"Praphakorn Thumpenjitt
Suponchai Singsathit
หม่ำ BarBQ Plaza กัน",366743047016721,464171817085120_844727525696212,742255712461224
153,"โบก โบก สะบัดแขน โบก
เราไปโบกกันเหอะ

สมเดช เรืองทอง
บ.เบนซ์' ปาก'อ่าว",366743047016721,464171817085120_844727525696212,603757709726906
154,"ไปกินหมูสไลด์นุ่มๆ ที่ Bar BQ Plaza
#Eat 'n #Trip
Papawee Tanapatpokin
Wan Wong",366743047016721,464171817085120_844727525696212,1316784638384533
155,"ไปทานบ่อยจนพนักงานร้านจำหน้าได้ค่ะ
ธนาวรรธ ปรีชาวิทย์
ภิมุข ดำเนิน",366743047016721,464171817085120_844727525696212,132194033864883
156,Fonthip Mamuangkaew Ann Sophita โย่ว #30ยังเจ๋งbyBarBQ,366743047016721,464171817085120_844727525696212,10152697309234687
157,"หญิงอ้วน ท่าพระ
เอ๋จัง ชัดตื้น",366743047016721,464171817085120_844727525696212,4301588394443
158,"BarBQ Plaza คือที่ๆเรานัดพบกันทุกครั้งกับ Gam LK  Duangdaw Kaew Kongtong  ที่คิดถึงปิ้งย่างเลยค่ะ เพราะติดใจในความสดของอาหาร การบริการที่ดีของพนักงานที่คอยเอาใจใส่ ยิ่งน้ำจิ้มของBarBQ Plaza คือทีเด็ดเลยค่ะ อร่อย ไม่เหมือนใครเลย 
  นัดพบ นัดกิน นัดเม้าท์กัน อยากเจอกันทุกอาทิตย์เลย  ทั้งอิ่ม มีความสุข มีเสียงหัวเราะ  😙",366743047016721,464171817085120_844727525696212,510070519382644
159,"Amphon Intawong
Watcharakorn Frong Iaosanurakไปทานอีกมัย ชุด 30 ยังเจ๋งไปเลย อร่อยอีกนะ",366743047016721,464171817085120_844727525696212,10201668889642575
160,Mp'Jamewuttana Chaiyaprom น้องฟอร์ด ก้าน ยาว มากมายอ่ะ  ตัวเลยนุ่มนิ่มแบบนี้  อิอิ,366743047016721,464171817085120_844727525696212,905855056121952
161,Utsanee Wanthong น้อย หมํ่า หมํ่า,366743047016721,464171817085120_844727525696212,888453494512907
162,"มาๆไปจัดหมูสไลด์กันอีกรอบ
เดย์ ธเนศ
Utsanee Wanthong",366743047016721,464171817085120_844727525696212,213223515754057
163,Narongpohn Gob Sriphen Akekapol Sslove คนอื่นเค้าแท็กเพื่อน ขออนุญาตแท็กสามีกับลูกเผื่อได้,366743047016721,464171817085120_844727525696212,106999296594932
164,จันทร์เอ๋ย จันทร์จ้าว Jakrapong Suksawad,366743047016721,464171817085120_844727525696212,742408965849552
165,พายายไปกินกันSahattaya ChinsomboonPichaya Clayhan,366743047016721,464171817085120_844727525696212,1730123977240157
166,Witaya Somngam Maneew Bunnak,366743047016721,464171817085120_844727525696212,682333475141532
167,"สุทิน วีระตุมมา
นิตยา สุวรรณมณี
ไปกินของอร่อยๆๆด้วยกัน",366743047016721,464171817085120_844727525696212,480016888766614
168,ไปรำลึกความหลังกันสมัยยังวัยรุ่น 😀😀 Dungdee Deedee Tar Hongyont,366743047016721,464171817085120_844727525696212,1162434837154061
169,"Modryukyu Keemengpod
Kunya Thumturain เห็นแล้วนึกถึงตอนที่แย่งกันซดคอลาเจน^_^",366743047016721,464171817085120_844727525696212,1629417223994748
170,Thanasak Moolakan Ronnakorn Siriwat,366743047016721,464171817085120_844727525696212,10152313721453563
171,LopLop LP Kwan Jubu ไปกินกัน,366743047016721,464171817085120_844727525696212,1005236269493508
172,Sonchai Thana วรรณี ธนพงศ์พิพัฒน์ ร้านโปรดของปะป๊า ไปห้างทีไร กินแต่บาบีคิว พลาซ่า ☺☺,366743047016721,464171817085120_844727525696212,328047924047736
173,"วรรณษา จรัลพรไพศาล
Natcha Intaravong
ของที่เราชอบ",366743047016721,464171817085120_844727525696212,1282369328509304
174,Chayout VintageWatch LookPad Mini ไปกินนกันนนๆ,366743047016721,464171817085120_844727525696212,895957550429262
175,มันดีมากกก ก ไก่ แสนตัว อยากได้รัวๆๆๆๆ  Panaya Narongrit Oan Wanchana,366743047016721,464171817085120_844727525696212,476289425842724
176,Chanitnan Jm Chanita Sittisuk หืมมมมมมม,366743047016721,464171817085120_844727525696212,1417664015229506
177,ที่ของสามเรา อิอิ Sasiwimon Namkuntha Natcha Intaravong,366743047016721,464171817085120_844727525696212,718503398316889
178,ไปกัน วิรัตน์ เมืองผู้ดี อนุธิดา ไพศาล,366743047016721,464171817085120_844727525696212,732401533457694
179,Tala Taotao Parang MP,366743047016721,464171817085120_844727525696212,123562828039067
180,"ไปทานของอร่อย สด สะอาด ด้วยกันค่ะ
กาญจนา ศรีนันทา
Thitirat Duanchot",366743047016721,464171817085120_844727525696212,152379571901645
181,Anan Joksin Aekaluk Phakdeenarin กินนนนนนนอีก,366743047016721,464171817085120_844727525696212,1542803565948652
182,"BarBQ Plaza  เป็นร้านปิ้งย่างในห้างร้านแรกๆเลยในสมัยตอนเราเด็กๆที่เรารู้จัก (เข้าไปปุ๊บเจอกระทะทองเหลืองเลยค่ะ รู้สึกแปลกตามาก กระทะสวยจัง)
ตอนนี้ BarBQ Plaza  ยังเป็นร้านในดวงใจเราตลอดมาค่ะ ไม่ว่ามีเทศกาลอะไร มีโปรฯดีๆอะไร เรากับ 👉 หนูแก้ว ดวงดาว Koy Sujiwan  ไปกินปิ้งกันตลอดเลยค่ะ เพราะติดใจในความนุ่มของอาหารที่นี่ จะสั่งกำหล่ำปลีสดๆกี่จานก็ได้ อิอิ อร่อยค่ะ 😋",366743047016721,464171817085120_844727525696212,832499836781844
183,"ไปรำลึกความหลังกัน Isriya Maenmana
Sasiwimon Namkuntha",366743047016721,464171817085120_844727525696212,1109423439183816
184,ไปกินกันอีกดีกว่า Tharinrak Namtham ความอร่อยยังตราตรึง,366743047016721,464171817085120_844727525696212,113936218962732
185,"ของโปรดของครอบครัวเรา
#ป่ะๆๆจัดกันอีก
Graf Smile
Tam Suwalak Secretme",366743047016721,464171817085120_844727525696212,736523019768533
186,"Sakpetch Meenual
Rujirek Lapponutaipong",366743047016721,464171817085120_844727525696212,10204436212656005
187,"ไปรำลึกความหลังกันนะ อิอิ อร่อยๆ
ภัสสรณ์ ศรีวรมารุตน์ Sunisa Jantaoviriya",366743047016721,464171817085120_844727525696212,591405374397838
188,"ไปกินของอร่อยๆๆด้วยกันนะ Pranie Ang
Pharat Sae",366743047016721,464171817085120_844727525696212,484849348537198
189,Pook Ky สกินนา มินเจริญ อยากกิน,366743047016721,464171817085120_844727525696212,10201732182186797
190,อยากชวนไปกินด้วยจังเลย สาวกปิ้งย่างOnanong Jommuang Lap Maththam,366743047016721,464171817085120_844727525696212,823971021003276
191,"Nawarat PH
Juthaluck Sawatdikul
ไปกินกัน",366743047016721,464171817085120_844727525696212,1380734042222466
192,ไลค์&แชร์แล้ว ผมนี้แหละ อรรถพร นู๋เดือน หาดใหญ่,366743047016721,464171817085120_844727525696212,1673172579574735
193,"ธนพนธ์ หลั่งแพ
Ake Russian Roulette
ไปอร่อยกันน่ะ",366743047016721,464171817085120_844727525696212,763320637151201
194,Chutipa Chodakararat Khao Boonchuangchotrat,366743047016721,464171817085120_844727525696212,609475682514181
195,Like Page & Share Post เรียบร้อยแล้ว จิตแจ่มใส แก้วพิพัฒน์ พัชรกัญญ์ มณีพันธ์,366743047016721,464171817085120_844727525696212,275576319311424
196,"30ยังเจ๋ง รอเราอยู่นะ
Ging Natthakun
Rinlada Khandpura",366743047016721,464171817085120_844727525696212,10152630574796045
197,"ไปจัดอีกซักรอบ
Yiu Yiuyiu
Maxma Pongpa",366743047016721,464171817085120_844727525696212,711834985557128
198,"พินิจนันท์ อินสิน
Meen WiiZz
ความทรงจำดีๆที่เคยมีทุกที่ ไม่ว่าจะเมื่อไรที่ไหน โดยเฉพาะความนุ่มของหมู ความอร่อยของเซลมอลหวานฉ่ำและอาหารอีกมากมายที่กินจนกลิ้งไปตามกัน ตอนกินนี้ทั้งยิ้มและหัวเราะมีความสุขมากหายเหนื่อยทุกเรื่องนี้หายไปเลย มาสร้างความจำดีๆกับBarBQ Plaza กันอีกน่ะ คิดถึงช่วงเวลานั้นมากๆเลย",366743047016721,464171817085120_844727525696212,1000812903367999
199,Orange Jantima Sangdeun Aom Khumphanyam,366743047016721,464171817085120_844727525696212,1002280216455129
200,"ชอบมากร้านนี้ ไปกัน
ลีโอ สไมล์
Napatkron Angarunkron",366743047016721,464171817085120_844727525696212,147012592703197
